text,annotation
"Overseas Aid Act 1966 c. 21. An Act to make provision as to the power of the Minister of Overseas Development to provide assistance to, or for the benefit of, overseas countries and territories; to enable effect to be given to an international agreement for the establishment and operation of an Asian Development Bank; to enable the said Minister to make further contributions to the Indus Basin Development Fund and to remit interest on certain advances to the Commonwealth Development Corporation; to amend section 2 of the Colonial Development and Welfare Act 1959 and section 1 of the Commonwealth Teachers Act 1960; and to provide for the establishment and administration of an Overseas Service Pensions Scheme",19
Administration of Justice (Emergency Provisions) (Scotland) Act 1979 c. 19. An Act to provide for emergency arrangements for the administration of justice in Scotland; to suspend in part the operation of section 17 of the Stamp Act 1891; and for connected purposes,12
Merchant Shipping (Salvage and Pollution) Act 1994 (c.28). An Act to make further provision in relation to marine salvage and marine pollution and the discharge of functions of the Secretary of State in connection therewith; and for purposes connected with those purposes.,7
"Defamation Act, 1952 c. 66. An Act to amend the law relating to libel and slander and other malicious falsehoods.",12
"Rate Support Grants Act 1987 c. 5. An Act to make further provision as to the calculation of entitlement to block grant under Part VI of the Local Government, Planning and Land Act 1980.",20
Commonwealth Telecommunications Act 1968 c. 24. An Act to make provision as to the legal capacity of the Commonwealth Telecommunications Bureau and for the repeal of the provisions relating to the Commonwealth Telecommunications Board,17
Education (Scotland) Act 1962 c. 47. An Act to consolidate the enactments relating to education in Scotland,6
"Family Allowances and National Insurance Act 1964 c. 10. An Act to extend the meaning of the word ""child"" in the Family Allowances Acts, the National Insurance Acts and the National Insurance (Industrial Injuries) Acts, to increase widowed mother's allowance and certain other benefits under the National Insurance Acts and the National Insurance (Industrial Injuries) Acts paid in respect of or by reference to children, to require the disregard of part of any such benefit in arriving at the amount of a national assistance grant, and for certain other purposes, and to relax the earnings rules relating to widow's benefit and retirement pensions, and for connected purposes",13
Ministerial and other Salaries Act 1975 c. 27. An Act to consolidate the enactments relating to the salaries of Ministers and Opposition Leaders and Chief Whips and to other matters connected therewith,20
Oil in Navigable Waters Act 1971 c. 21. An Act to amend the Oil in Navigable Waters Acts 1955 and 1963 and section 5 of the Continental Shelf Act 1964; to make further provision for preventing pollution of the sea by oil; and for purposes connected therewith,7
"Agricultural Produce (Grading and Marking) Amendment Act 1931 c. 40. An Act to amend the Agricultural Produce (Grading and Marking) Act, 1928",4
"Ct. of Chancery of Lancaster (Amendment) Act 1961 c. 38. An Act to amend the Court of Chancery of Lancaster Act, 1952",20
Education Reform Act 1988 (c.40). An Act to amend the law relating to education.,6
"Agricultural Marketing Act, 1931 c. 42. An Act to enable schemes to be made for regulating the marketing of agricultural products; to confer powers upon boards and other bodies to be constituted in connection with, or acting for purposes connected with, such schemes; to establish agricultural marketing funds for the purpose of making loans thereout to the boards aforesaid; to encourage agricultural co-operation, research and education; and to provide for purposes connected with the matters aforesaid",4
"Entertainments Duty Act, 1958 c. 9. An Act to consolidate the enactments relating to entertainments duty",15
"Street Playgrounds Act, 1938 c. 37. An Act to empower local authorities to close streets to enable them to be used as playgrounds for children",6
"Finance Act 1988 (c.39). An Act to grant certain duties, to alter other duties, and to amend the law relating to the National Debt and the Public Revenue, and to make further provision in connection with Finance.",1
State Immunity Act 1978 c. 33. An Act to make new provision with respect to proceedings in the United Kingdom by or against other States; to provide for the effect of judgments given against the United Kingdom in the courts of States parties to the European Convention on State Immunity; to make new provision with respect to the immunities and privileges of heads of State; and for connected purposes,12
"Appropriation Act, 1914 c. 24. An Act to apply a sum out of the Consolidated Fund to the service of the year ending on the thirty-first day of March one thousand nine hundred and fifteen, and to appropriate the Supplies granted in this Session of Parliament",20
