"","id","year","majortopic","subtopic","official_id","titre","summary","type","legislature","original_topic","original_subtopic","day","month","date1","date2","divided_government","divided_legislature"
"1524",2017,2000,14,"1400","2000-1208","Loi relative à la solidarité et au renouvellement urbains","Le présent projet de loi vise à rénover le cadre juridique des politiques d'aménagement de l'espace, afin d'assurer un développement et un renouvellement urbain cohérents, solidaires et durables, en s'appuyant sur trois principes fondamentaux : - exigence de solidarité, -  développement durable et qualité de la vie, - démocratie et décentralisation. Le projet de loi s'articule autour de trois objectifs majeurs : Définir un meilleur équilibre des agglomérations. Réussir la mixité urbaine. Assurer une offre d'habitat diversifiée et de qualité. ","Loi",11,14,1400,14,12,20001214,200012,3,1
"1525",2001,2000,14,"1409","2000-614","Loi relative à l'accueil et à l'habitat des gens du voyage","Les communes participent à l'accueil des gens du voyage. Aménagement, sur quelques années, d'un nombre d'aires d'accueil suffisant. Obligation corrélative pour les communes de réaliser, dans ce laps de temps, les investissements nécessaires, sauf à ce que l'État se substitue à elles. Solidarité nationale. Moyens juridiques renforcés pour lutter contre les occupations illicites.","Loi",11,14,1409,11,7,20000711,200007,3,1
"1526",2092,2001,14,"1408","2001-1247","Loi visant à accorder une priorité dans l'attribution des logements sociaux aux personnes en situation de handicap ou aux familles ayant à leur charge une personne en situation de handicap","","Loi",11,14,1408,12,12,20011212,200112,3,1
"1527",2138,2002,14,"1413","2002-306","Loi portant réforme de la loi du 1er juin 1924 mettant en vigueur la législation civile française dans les départements du Bas-Rhin, du Haut-Rhin et de la Moselle, dans ses dispositions relatives à la publicité foncière","Adapter les règles d’accès au livre foncier compte tenu de l’informatisation décidée en 1994 et moderniser le régime de la publicité foncière en vigueur en Alsace Moselle, notamment en harmonisant certaines règles locales avec le droit commun.","Loi",11,14,1499,5,3,20020305,200203,3,1
"1528",2244,2003,14,"1400","2003-590","Loi urbansime et habitat","","Loi",12,14,1400,3,7,20030703,200307,0,0
"1529",2263,2003,14,"1400","2003-710","Loi d'orientation et de programmation pour la ville et la rénovation urbaine","Politique de la ville et rénovation urbaine : Réduction des inégalités dans les zones urbaines sensibles. Programme national de rénovation urbaine (mixité sociale du logement). Agence nationale pour la rénovation urbaine. Développement économique des quartiers prioritaires. Procédure de rétablissement personnel (surendettement). ","Loi",12,14,1400,2,8,20030802,200308,0,0
"1530",2397,2005,14,"1405","2005-157","Loi relative au développement des territoires ruraux","Ce projet de loi est spécifiquement dédié à la ruralité et a pour ambition de replacer l'ensemble des territoires ruraux au coeur de notre politique nationale d'aménagement du territoire. Il comporte huit grands axes. Le développement économique de l'espace rural par l'actualisation des zones de revitalisation rurale (ZRR), des mesures en faveur de l'activité agricole et du tourisme et le soutien à la pluriactivité. Le meilleur partage des espaces périurbains par la création décentralisée de « périmètres de protection et d'aménagement » (PPAEAN) en zone périurbaine pour préserver les espaces agricoles et naturels. La refonte de l'aménagement foncier dans les zones rurales. Une politique visant à renforcer l'attractivité des territoires par des mesures en faveur du logement. D'autres mesures visent à améliorer l'accès aux services publics et à favoriser la présence d'un dispositif de santé en milieu rural. Un volet en faveur de certains espaces sensibles. De nouvelles dispositions dans le domaine de la chasse. Un volet en faveur de la montagne. Un volet concernant l'utilisation des moyens de l'Etat et des grands établissements publics dans l'espace rural.","Loi",12,14,1405,1,1,20050101,200501,0,0
"1531",2537,2006,14,"1400","2006-872","Loi portant engagement national pour le logement","En premier lieu, ce projet de loi prévoit des dispositions volontaristes pour accroître l'offre de terrains au profit de la construction de logements. Ces dispositions visent, d'une part, à accélérer et à faciliter la mobilisation des terrains de l'État et de ses établissements publics et, d'autre part, à encourager les maires à faire construire davantage de nouveaux logements sur le territoire de leurs communes.

En aval de la question du foncier, le présent projet de loi contient trois mesures en vue d'aider au développement de l'offre de logements.

Tout d'abord, afin de promouvoir la diversité des statuts d'occupation dans les quartiers où sont menés de grands projets de rénovation urbaine, il propose d'y appliquer le taux réduit de la taxe sur la valeur ajoutée (TVA) pour les opérations d'accession sociale à la propriété d'un logement neuf.

Ensuite, il est apparu nécessaire de moderniser la gestion des offices HLM, après celle des sociétés anonymes HLM effectuée en 2003, par l'unification des statuts des offices publics d'habitations à loyer modéré (OPHLM) et des offices publics d'aménagement et de construction (OPAC) sous le nouveau statut d'offices publics de l'habitat (OPH).

Enfin, il propose d'élargir le rôle de l'ANAH, sous l'appellation rénovée d'Agence nationale de l'habitat, en lui donnant en particulier des possibilités d'action supplémentaires pour contribuer au développement du parc locatif privé à loyers maîtrisés.

Au-delà de l'accroissement de l'offre de logements, le projet de loi portant « Engagement national pour le logement » s'attache à consolider les dispositifs existants d'accès au logement.

Il introduit de nouvelles avancées en faveur d'un droit au logement effectif, notamment par le renforcement du rôle de la commission de médiation, créée dans chaque département, pour traiter les réclamations des demandeurs prioritaires de logements sociaux. Le pouvoir de désignation du préfet est parallèlement accru, lorsqu'il s'agit de procurer un logement aux personnes qui sortent des dispositifs d'urgence sociale ou reprennent un travail après un chômage de longue durée. 

Les deux autres propositions dans le domaine de l'accès au logement sont, d'une part, le renforcement et l'amélioration du dispositif actuel de surloyer appliqué dans le parc locatif social pour les ménages qui dépassent les plafonds de ressources donnant droit à un logement HLM, afin de libérer ainsi des logements sociaux, d'autre part, l'arrêt des coupures d'eau, d'électricité et de gaz en période hivernale à destination des ménages de bonne foi en grandes difficultés.","Loi",12,14,1400,13,7,20060713,200607,0,0
"1532",2487,2006,14,"1413","2006-70","Loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement de la Fédération de Russie relatif à certaines questions immobilières ","","Loi",12,14,1413,25,1,20060125,200601,0,0
"1533",2517,2006,14,"1413","2006-685","Loi relative au droit de préemption et à la protection des locataires en cas de vente d'un immeuble","La proposition de loi présentée par Mme Martine Aurillac, députée de Paris, relative au droit de préemption et à la protection des locataires en cas de vente d'un immeuble, a été adoptée en première lecture par l'Assemblée nationale le 16 juin 2005. 

L'actualité récente a montré combien les ventes d'immeubles par lots, pratiquées depuis plusieurs années, étaient de nature à causer préjudice aux locataires des logements concernés qui, compte tenu des prix de vente proposés, sont souvent contraints de se reloger dans des conditions parfois difficiles -ou en tout cas moins favorables pour eux- ou de procéder à l'acquisition de leur logement alors que les prix ont fortement augmenté.

Le texte transmis par l'Assemblée nationale a un objet très circonscrit et cherche à protéger les occupants les plus fragiles, tout en évitant d'accroître la pénurie de logements actuellement proposés à la location. 

Si la voie de la négociation collective a déjà été utilisée par le passé dans le cadre des instances de concertation entre bailleurs et locataires mises en place par la loi du 23 décembre 1986 relative à l'investissement locatif, l'accession à la propriété de logements sociaux et le développement de l'offre foncière, la question délicate de la vente d'immeubles à usage d'habitation par lots, désormais communément qualifiée de « vente à la découpe », semble nécessiter également l'intervention de dispositions d'ordre législatif. La législation actuelle prévoit certes déjà des mécanismes de protection en faveur des locataires confrontés à la vente de leur logement. Toutefois, ces dispositions se révèlent encore inadaptées compte tenu des caractéristiques très particulières de cette modalité de vente. 

La proposition de loi adoptée par l'Assemblée nationale apporte, dans ce cadre, des éléments de réponse en cherchant à trouver un compromis -toujours difficile à établir- entre la nécessité d'assurer la protection du locataire contre des drames humains résultant de l'éviction de son logement et la légitimité de garantir les droits du bailleur qui découlent du droit de propriété, constitutionnellement garanti. Elle permet de maintenir le fragile équilibre résultant de l'application combinée de la loi du 
23 décembre 1986 tendant à favoriser l'investissement locatif, l'accession à la propriété de logements sociaux et le développement de l'offre foncière et de la loi du 6 juillet 1989 tendant à améliorer les rapports locatifs.

Dans le cadre de son examen de la proposition de loi, la commission des lois a également souhaité se saisir, conjointement à ce texte, de deux propositions de loi sénatoriales ayant un objet similaire :

- la proposition de loi n° 238 (2004-2005) tendant à lutter contre la vente à la découpe et la spéculation immobilière et à garantir la mixité sociale, présentée par Mme Michèle Demessine et les membres du groupe communiste républicain et citoyen ;

- la proposition de loi n°353 (2004-2005) renforçant les protections des locataires victimes de ventes à la découpe, présentée par M. Roger Madec et plusieurs membres du groupe socialiste.

Ces trois propositions de loi entendent restreindre les effets nuisibles que peut avoir sur la situation des locataires la mise sur le marché de plusieurs milliers de logements résultant du découpage d'immeubles à usage d'habitation ou à usage mixte d'habitation et professionnel.","Loi",12,14,1413,13,6,20060613,200606,0,0
"1534",2554,2006,14,"1413","2006-1615","Loi ratifiant l'ordonnance n° 2006-1048 du 25 août 2006 relative aux sociétés anonymes coopératives d'intérêt collectif pour l'accession à la propriété","Le projet de loi a pour objet de ratifier l'ordonnance du 25 août 2006 relative aux sociétés anonymes coopératives d'intérêt collectif pour l'accession à la propriété (SACICAP), prise sur le fondement d'un article d'habilitation adopté dans le cadre de la loi portant engagement national pour le logement et réformant le statut des sociétés anonymes de crédit immobilier, les SACI. Le dispositif de l'ordonnance est complété par les dispositions du projet de loi relatives aux filiales des SACICAP, à l'affectation par ces sociétés d'une partie de leur bénéfice distribuable à des actions sociales (""dividende social"") et à la constitution en réseau, au sens du code monétaire et financier, des filiales financières des SACICAP.","Loi",12,14,1413,18,12,20061218,200612,0,0
